"id","b_bpurp_1","b_bpurp_2","b_bpurp_3","b_bpurp_4","fu1_bpurp_1","fu1_bpurp_2","fu1_bpurp_3","fu1_bpurp_4","fu2_bpurp_1","fu2_bpurp_2","fu2_bpurp_3","fu2_bpurp_4","b_pilea_eng_1","b_pilea_eng_2","b_pilea_eng_3","b_pilea_bey_4","b_pilea_bey_5","b_pilea_bey_6","fu1_pilea_eng_1","fu1_pilea_eng_2","fu1_pilea_eng_3","fu1_pilea_bey_4","fu1_pilea_bey_5","fu1_pilea_bey_6","fu2_pilea_eng_1","fu2_pilea_eng_2","fu2_pilea_eng_3","fu2_pilea_bey_4","fu2_pilea_bey_5","fu2_pilea_bey_6","b_shs_gh_a","b_shs_rh_a","b_shs_ch_a","b_shs_ch_b_r","fu1_shs_gh_a","fu1_shs_rh_a","fu1_shs_ch_a","fu1_shs_ch_fu1_r","fu2_shs_gh_a","fu2_shs_rh_a","fu2_shs_ch_a","fu2_shs_ch_b_r","b_purpose_pomp","fu1_purpose_pomp","fu2_purpose_pomp","b_pilea_pomp","b_pilea_eng_pomp","b_pilea_bey_pomp","fu1_pilea_pomp","fu1_pilea_eng_pomp","fu1_pilea_bey_pomp","fu2_pilea_pomp","fu2_pilea_eng_pomp","fu2_pilea_bey_pomp","b_happiness_pomp","fu1_happiness_pomp","fu2_happiness_pomp","b_gshs_path_pomp","b_gshs_agen_pomp","fu1_gshs_path_pomp","fu1_gshs_agen_pomp","fu2_gshs_path_pomp","fu2_gshs_agen_pomp","b_self_control_pomp","b_autonomy_pomp","b_competence_pomp","b_relatedness_pomp","fu1_autonomy_pomp","fu1_competence_pomp","fu1_relatedness_pomp","fu2_autonomy_pomp","fu2_competence_pomp","fu2_relatedness_pomp","b_distress_intolerance_pomp","b_experiential_avoidance_pomp","b_implicit_beliefs_emotions_pomp","b_vali_con_pomp","b_vali_trad_pomp","b_vali_ben_pomp","b_vali_univ_pomp","b_vali_sd_pomp","b_vali_stim_pomp","b_vali_hed_pomp","b_vali_ach_pomp","b_vali_pow_pomp","b_vali_sec_pomp","b_valc_con_pomp","b_valc_trad_pomp","b_valc_ben_pomp","b_valc_univ_pomp","b_valc_sd_pomp","b_valc_stim_pomp","b_valc_hed_pomp","b_valc_ach_pomp","b_valc_pow_pomp","b_valc_sec_pomp","fu1_vali_con_pomp","fu1_vali_trad_pomp","fu1_vali_ben_pomp","fu1_vali_univ_pomp","fu1_vali_sd_pomp","fu1_vali_stim_pomp","fu1_vali_hed_pomp","fu1_vali_ach_pomp","fu1_vali_pow_pomp","fu1_vali_sec_pomp","fu1_valc_con_pomp","fu1_valc_trad_pomp","fu1_valc_ben_pomp","fu1_valc_univ_pomp","fu1_valc_sd_pomp","fu1_valc_stim_pomp","fu1_valc_hed_pomp","fu1_valc_ach_pomp","fu1_valc_pow_pomp","fu1_valc_sec_pomp","fu2_vali_con_pomp","fu2_vali_trad_pomp","fu2_vali_ben_pomp","fu2_vali_univ_pomp","fu2_vali_sd_pomp","fu2_vali_stim_pomp","fu2_vali_hed_pomp","fu2_vali_ach_pomp","fu2_vali_pow_pomp","fu2_vali_sec_pomp","fu2_valc_con_pomp","fu2_valc_trad_pomp","fu2_valc_ben_pomp","fu2_valc_univ_pomp","fu2_valc_sd_pomp","fu2_valc_stim_pomp","fu2_valc_hed_pomp","fu2_valc_ach_pomp","fu2_valc_pow_pomp","fu2_valc_sec_pomp","b_stress_tolerance_pomp","fu1_stress_tolerance_pomp","fu2_stress_tolerance_pomp","b_bpurp_mean_POMP","fu1_bpurp_mean_POMP","fu2_bpurp_mean_POMP","fu1_pilea_mean_POMP","b_shs_mean_POMP","fu1_shs_mean_POMP","fu2_shs_mean_POMP","fu1_gshs_mean_POMP","fu1_gshs_path_mean_POMP","fu1_gshs_agen_mean_POMP","b_bmeaq_mean_POMP","fu1_vali_con_mean_POMP","fu1_vali_trad_mean_POMP","fu1_vali_ben_mean_POMP","fu1_vali_univ_mean_POMP","fu1_vali_sd_mean_POMP","fu1_vali_stim_mean_POMP","fu1_vali_hed_mean_POMP","fu1_vali_ach_mean_POMP","fu1_vali_pow_mean_POMP","fu1_vali_sec_mean_POMP","b_bmpns_A_tot_POMP","b_bmpns_C_tot_POMP","b_bmpns_R_tot_POMP","fu1_bmpns_A_tot_POMP","fu1_bmpns_C_tot_POMP","fu1_bmpns_R_tot_POMP","b_gshs_mean_pomp","fu1_gshs_mean_pomp","fu2_gshs_mean_pomp"
37,4,4,3,2,4,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,3,4,4,4,4,5,5,5,5,5,5,5,6,4,4,4,4,81.25,100,93.75,NA,NA,NA,100,100,100,91.6666666666668,83.3333333333332,100,83.3333333333333,66.6666666666667,1666.66666666667,90.4761904761904,85.7142857142857,100,100,100,100,30,87.5,75,70.8333333333332,91.6666666666668,66.6666666666668,79.1666666666668,83.3333333333332,70.8333333333332,70.8333333333332,44,32.2222222222222,41.6666666666667,41.6666666666667,8.33333333333333,100,100,100,100,83.3333333333333,8.33333333333333,16.6666666666667,75,25,0,100,100,100,100,83.3333333333333,0,16.6666666666667,50,41.6666666666667,8.33333333333333,100,100,100,91.6666666666667,83.3333333333333,16.6666666666667,41.6666666666667,83.3333333333333,66.6666666666667,NA,91.6666666666667,NA,100,100,100,50,75,91.6666666666667,33.3333333333333,0,83.3333333333333,100,100,83.3333333333333,50,33.3333333333333,50,66.6666666666667,25,25,100,100,100,100,58.3333333333333,25,58.3333333333333,75,76.6666666666667,96.6666666666667,83.3333333333333,81.25,100,93.75,100,83.3333333333333,87.5,66.6666666666667,100,100,100,32.2222222222222,41.6666666666667,8.33333333333333,100,100,100,91.6666666666667,83.3333333333333,16.6666666666667,41.6666666666667,83.3333333333333,87.5,75,70.8333333333333,91.6666666666667,66.6666666666667,79.1666666666667,88.0952380952381,100,100
38,1,2,2,2,1,1,1,2,2,2,1,3,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,1,43.75,31.25,50,NA,NA,NA,29.1666666666668,33.3333333333333,25,41.6666666666667,33.3333333333333,50,50,16.6666666666667,486.111111111112,57.1428571428571,47.6190476190476,42.8571428571429,57.1428571428571,57.1428571428571,47.6190476190476,50,50,45.8333333333333,41.6666666666667,50,50,58.3333333333333,37.5,37.5,29.1666666666668,34,48.8888888888888,66.6666666666667,50,25,58.3333333333333,16.6666666666667,83.3333333333333,83.3333333333333,75,41.6666666666667,66.6666666666667,25,50,25,50,33.3333333333333,66.6666666666667,58.3333333333333,58.3333333333333,41.6666666666667,41.6666666666667,16.6666666666667,33.3333333333333,8.33333333333333,58.3333333333333,25,66.6666666666667,75,50,41.6666666666667,33.3333333333333,16.6666666666667,41.6666666666667,NA,33.3333333333333,NA,50,58.3333333333333,41.6666666666667,33.3333333333333,25,25,50,33.3333333333333,50,33.3333333333333,66.6666666666667,58.3333333333333,58.3333333333333,50,58.3333333333333,41.6666666666667,41.6666666666667,66.6666666666667,16.6666666666667,16.6666666666667,25,50,50,50,33.3333333333333,25,53.3333333333333,76.6666666666667,76.6666666666667,43.75,31.25,50,29.1666666666667,50,50,29.1666666666667,50,42.8571428571429,57.1428571428571,48.8888888888889,33.3333333333333,8.33333333333333,58.3333333333333,25,66.6666666666667,75,50,41.6666666666667,33.3333333333333,16.6666666666667,50,45.8333333333333,41.6666666666667,50,50,58.3333333333333,52.3809523809524,50,52.3809523809524
39,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,NA,NA,95.2380952380953,90.4761904761904,NA,NA,NA,NA,56.6666666666667,62.5,62.5,79.1666666666668,NA,NA,NA,NA,NA,NA,48,48.8888888888888,41.6666666666667,75,25,100,100,100,91.6666666666667,83.3333333333333,41.6666666666667,25,91.6666666666667,41.6666666666667,50,75,83.3333333333333,66.6666666666667,50,41.6666666666667,41.6666666666667,33.3333333333333,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,75,NA,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,48.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,62.5,79.1666666666667,NA,NA,NA,92.8571428571429,NA,NA
40,3,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,3,1,4,4,4,2,2,2,3,4,4,2,2,1,5,6,4,6,5,4,3,5,4,5,2,5,93.75,75,87.5,79.1666666666668,100,58.3333333333333,75,100,50,66.6666666666668,91.6666666666668,41.6666666666667,87.5,66.6666666666667,1250,90.4761904761904,100,85.7142857142857,95.2380952380953,95.2380952380953,100,80,95.8333333333332,79.1666666666668,83.3333333333332,79.1666666666668,66.6666666666668,75,91.6666666666668,70.8333333333332,79.1666666666668,14,10,41.6666666666667,8.33333333333333,8.33333333333333,91.6666666666667,75,100,66.6666666666667,50,0,8.33333333333333,33.3333333333333,91.6666666666667,91.6666666666667,75,50,91.6666666666667,75,83.3333333333333,100,100,75,8.33333333333333,0,83.3333333333333,66.6666666666667,100,50,33.3333333333333,8.33333333333333,8.33333333333333,50,16.6666666666667,NA,83.3333333333333,NA,91.6666666666667,58.3333333333333,50,8.33333333333333,8.33333333333333,58.3333333333333,0,0,100,83.3333333333333,83.3333333333333,50,41.6666666666667,8.33333333333333,0,50,8.33333333333333,0,75,41.6666666666667,91.6666666666667,58.3333333333333,50,16.6666666666667,16.6666666666667,25,83.3333333333333,113.333333333333,108.333333333333,93.75,75,87.5,75,87.5,70.8333333333333,66.6666666666667,90.4761904761905,85.7142857142857,95.2380952380952,10,8.33333333333333,0,83.3333333333333,66.6666666666667,100,50,33.3333333333333,8.33333333333333,8.33333333333333,50,95.8333333333333,79.1666666666667,83.3333333333333,79.1666666666667,66.6666666666667,75,95.2380952380953,90.4761904761904,97.6190476190476
41,3,4,2,2,3,3,3,3,4,4,3,4,2,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,2,2,5,4,3,3,4,3,3,2,4,3,2,3,68.75,75,93.75,70.8333333333332,66.6666666666668,75,70.8333333333332,75,66.6666666666668,66.6666666666668,83.3333333333332,50,62.5,50,1180.55555555555,85.7142857142857,90.4761904761904,57.1428571428571,61.9047619047619,80.952380952381,85.7142857142857,36.6666666666667,45.8333333333333,45.8333333333333,70.8333333333332,50,45.8333333333333,79.1666666666668,58.3333333333333,54.1666666666667,83.3333333333332,50,57.7777777777778,61.1111111111112,66.6666666666667,16.6666666666667,83.3333333333333,83.3333333333333,91.6666666666667,91.6666666666667,91.6666666666667,91.6666666666667,41.6666666666667,75,66.6666666666667,16.6666666666667,66.6666666666667,66.6666666666667,75,75,75,83.3333333333333,41.6666666666667,66.6666666666667,50,41.6666666666667,58.3333333333333,66.6666666666667,83.3333333333333,75,75,66.6666666666667,58.3333333333333,75,41.6666666666667,NA,50,NA,83.3333333333333,66.6666666666667,75,58.3333333333333,41.6666666666667,58.3333333333333,66.6666666666667,41.6666666666667,75,100,100,75,75,83.3333333333333,83.3333333333333,100,66.6666666666667,41.6666666666667,66.6666666666667,66.6666666666667,75,58.3333333333333,75,66.6666666666667,58.3333333333333,91.6666666666667,46.6666666666667,56.6666666666667,70,68.75,75,93.75,70.8333333333333,62.5,50,50,59.5238095238095,57.1428571428571,61.9047619047619,57.7777777777778,50,41.6666666666667,58.3333333333333,66.6666666666667,83.3333333333333,75,75,66.6666666666667,58.3333333333333,75,45.8333333333333,45.8333333333333,70.8333333333333,50,45.8333333333333,79.1666666666667,88.0952380952381,59.5238095238096,83.3333333333333
42,4,4,4,2,3,3,3,3,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,4,3,6,2,2,3,3,4,4,3,6,87.5,75,100,70.8333333333332,100,41.6666666666667,50,50,50,37.5,41.6666666666667,33.3333333333333,75,33.3333333333333,833.333333333333,100,90.4761904761904,61.9047619047619,61.9047619047619,57.1428571428571,61.9047619047619,96.6666666666667,58.3333333333333,75,45.8333333333333,37.5,41.6666666666667,50,75,91.6666666666668,50,0,20,58.3333333333333,58.3333333333333,58.3333333333333,25,25,33.3333333333333,41.6666666666667,83.3333333333333,100,100,50,83.3333333333333,83.3333333333333,100,100,100,100,100,100,100,100,33.3333333333333,41.6666666666667,50,50,41.6666666666667,33.3333333333333,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,NA,41.6666666666667,NA,41.6666666666667,41.6666666666667,58.3333333333333,41.6666666666667,33.3333333333333,41.6666666666667,41.6666666666667,91.6666666666667,58.3333333333333,50,25,25,50,83.3333333333333,83.3333333333333,41.6666666666667,41.6666666666667,83.3333333333333,58.3333333333333,33.3333333333333,25,33.3333333333333,41.6666666666667,83.3333333333333,83.3333333333333,33.3333333333333,100,106.666666666667,73.3333333333333,87.5,75,100,50,75,41.6666666666667,70.8333333333333,61.9047619047619,61.9047619047619,61.9047619047619,20,33.3333333333333,41.6666666666667,50,50,41.6666666666667,33.3333333333333,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,58.3333333333333,75,45.8333333333333,37.5,41.6666666666667,50,95.2380952380953,61.9047619047619,59.5238095238096
43,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,3,4,4,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,6,5,5,5,5,5,1,NA,NA,NA,NA,75,75,NA,87.5,75,100,75,75,75,NA,NA,NA,87.5,50,1250,85.7142857142857,95.2380952380953,71.4285714285714,71.4285714285714,NA,NA,46.6666666666667,58.3333333333333,75,54.1666666666667,50,50,50,NA,NA,NA,10,25.5555555555555,55.5555555555555,83.3333333333333,16.6666666666667,50,50,100,83.3333333333333,66.6666666666667,75,66.6666666666667,41.6666666666667,100,50,58.3333333333333,50,75,66.6666666666667,41.6666666666667,58.3333333333333,50,33.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,66.6666666666667,NA,66.6666666666667,NA,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,33.3333333333333,NA,75,75,NA,75,87.5,66.6666666666667,NA,71.4285714285714,71.4285714285714,71.4285714285714,25.5555555555556,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,58.3333333333333,75,54.1666666666667,50,50,50,90.4761904761904,71.4285714285714,NA
44,2,1,1,1,2,3,1,1,NA,NA,NA,NA,3,2,3,3,3,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,5,5,6,5,5,5,6,NA,NA,NA,NA,31.25,43.75,NA,66.6666666666668,66.6666666666668,66.6666666666668,75,75,75,NA,NA,NA,87.5,50,1250,85.7142857142857,90.4761904761904,61.9047619047619,80.952380952381,NA,NA,40,62.5,66.6666666666668,37.5,62.5,50,41.6666666666667,NA,NA,NA,16,40,66.6666666666667,91.6666666666667,33.3333333333333,91.6666666666667,100,91.6666666666667,75,66.6666666666667,41.6666666666667,91.6666666666667,100,83.3333333333333,33.3333333333333,75,83.3333333333333,91.6666666666667,66.6666666666667,58.3333333333333,41.6666666666667,91.6666666666667,100,66.6666666666667,25,75,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,50,66.6666666666667,83.3333333333333,66.6666666666667,NA,83.3333333333333,NA,58.3333333333333,33.3333333333333,41.6666666666667,25,41.6666666666667,58.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3333333333333,76.6666666666667,NA,31.25,43.75,NA,75,87.5,87.5,NA,71.4285714285714,61.9047619047619,80.9523809523809,40,66.6666666666667,25,75,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,50,66.6666666666667,83.3333333333333,62.5,66.6666666666667,37.5,62.5,50,41.6666666666667,88.0952380952381,71.4285714285714,NA
47,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,87.5,NA,NA,87.5,83.3333333333332,91.6666666666668,NA,NA,NA,NA,NA,NA,70.8333333333333,NA,NA,85.7142857142857,90.4761904761904,NA,NA,NA,NA,36.6666666666667,66.6666666666668,54.1666666666667,62.5,NA,NA,NA,NA,NA,NA,62,45.5555555555555,66.6666666666667,83.3333333333333,91.6666666666667,75,91.6666666666667,83.3333333333333,66.6666666666667,83.3333333333333,83.3333333333333,66.6666666666667,75,66.6666666666667,50,50,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,41.6666666666667,41.6666666666667,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,87.5,NA,NA,NA,70.8333333333333,NA,NA,NA,NA,NA,45.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,54.1666666666667,62.5,NA,NA,NA,88.0952380952381,NA,NA
48,1,3,2,1,3,2,2,2,3,1,3,2,2,3,4,3,3,2,3,3,3,2,2,2,2,3,3,3,4,1,5,5,3,5,5,6,4,6,5,3,3,3,43.75,56.25,56.25,70.8333333333332,75,66.6666666666668,62.5,75,50,66.6666666666668,66.6666666666668,66.6666666666668,75,50,1041.66666666667,61.9047619047619,42.8571428571429,85.7142857142857,71.4285714285714,42.8571428571429,71.4285714285714,43.3333333333333,66.6666666666668,25,50,58.3333333333333,25,62.5,70.8333333333332,41.6666666666667,62.5,38,43.3333333333333,37.5,33.3333333333333,58.3333333333333,91.6666666666667,100,75,33.3333333333333,75,8.33333333333333,25,41.6666666666667,50,25,50,50,58.3333333333333,16.6666666666667,41.6666666666667,8.33333333333333,16.6666666666667,0,33.3333333333333,41.6666666666667,83.3333333333333,75,83.3333333333333,33.3333333333333,91.6666666666667,16.6666666666667,33.3333333333333,41.6666666666667,33.3333333333333,NA,41.6666666666667,NA,41.6666666666667,25,50,0,0,16.6666666666667,75,50,100,100,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,41.6666666666667,58.3333333333333,75,25,25,0,33.3333333333333,0,0,16.6666666666667,66.6666666666667,100,106.666666666667,43.75,56.25,56.25,62.5,75,87.5,58.3333333333333,78.5714285714286,85.7142857142857,71.4285714285714,43.3333333333333,33.3333333333333,41.6666666666667,83.3333333333333,75,83.3333333333333,33.3333333333333,91.6666666666667,16.6666666666667,33.3333333333333,41.6666666666667,66.6666666666667,25,50,58.3333333333333,25,62.5,52.3809523809524,78.5714285714286,57.1428571428571
49,3,3,3,3,3,4,3,3,NA,NA,NA,NA,3,3,3,3,3,3,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,3,4,0,2,4,5,4,1,NA,NA,NA,NA,75,81.25,NA,75,75,75,87.5,83.3333333333332,91.6666666666668,NA,NA,NA,37.5,50,1458.33333333333,42.8571428571429,52.3809523809524,76.1904761904761,85.7142857142857,NA,NA,43.3333333333333,75,62.5,70.8333333333332,58.3333333333333,54.1666666666667,66.6666666666668,NA,NA,NA,96,78.8888888888888,33.3333333333333,91.6666666666667,41.6666666666667,50,100,75,58.3333333333333,66.6666666666667,91.6666666666667,50,100,100,41.6666666666667,75,100,75,25,50,83.3333333333333,50,100,83.3333333333333,25,75,100,100,50,66.6666666666667,100,83.3333333333333,91.6666666666667,91.6666666666667,NA,66.6666666666667,NA,58.3333333333333,58.3333333333333,58.3333333333333,75,75,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,16.6666666666667,NA,75,81.25,NA,87.5,37.5,58.3333333333333,NA,80.9523809523809,76.1904761904762,85.7142857142857,78.8888888888889,83.3333333333333,25,75,100,100,50,66.6666666666667,100,83.3333333333333,91.6666666666667,75,62.5,70.8333333333333,58.3333333333333,54.1666666666667,66.6666666666667,47.6190476190476,80.952380952381,NA
50,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,5,4,6,5,3,5,5,NA,NA,NA,NA,75,75,NA,75,75,75,75,75,75,NA,NA,NA,83.3333333333333,50,1250,100,85.7142857142857,61.9047619047619,61.9047619047619,NA,NA,30,95.8333333333332,95.8333333333332,95.8333333333332,83.3333333333332,75,87.5,NA,NA,NA,8,35.5555555555555,55.5555555555555,41.6666666666667,8.33333333333333,83.3333333333333,50,91.6666666666667,83.3333333333333,83.3333333333333,75,41.6666666666667,16.6666666666667,41.6666666666667,8.33333333333333,83.3333333333333,66.6666666666667,91.6666666666667,100,83.3333333333333,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,83.3333333333333,75,91.6666666666667,50,83.3333333333333,33.3333333333333,0,33.3333333333333,25,NA,83.3333333333333,NA,83.3333333333333,50,66.6666666666667,8.33333333333333,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,93.3333333333333,NA,75,75,NA,75,83.3333333333333,75,NA,61.9047619047619,61.9047619047619,61.9047619047619,35.5555555555556,16.6666666666667,16.6666666666667,83.3333333333333,75,91.6666666666667,50,83.3333333333333,33.3333333333333,0,33.3333333333333,95.8333333333333,95.8333333333333,95.8333333333333,83.3333333333333,75,87.5,92.8571428571429,61.9047619047619,NA
51,3,3,1,3,0,2,0,0,1,0,0,0,4,4,4,4,1,1,4,4,4,4,4,2,2,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,62.5,12.5,6.25,75,100,50,91.6666666666668,100,83.3333333333332,66.6666666666668,33.3333333333333,100,0,66.6666666666667,1527.77777777778,95.2380952380953,100,33.3333333333333,52.3809523809524,52.3809523809524,42.8571428571429,13.3333333333333,37.5,50,79.1666666666668,20.8333333333333,20.8333333333333,37.5,0,0,25,100,58.8888888888888,20.8333333333333,25,75,25,8.33333333333333,58.3333333333333,50,41.6666666666667,91.6666666666667,33.3333333333333,91.6666666666667,50,50,33.3333333333333,8.33333333333333,66.6666666666667,33.3333333333333,16.6666666666667,25,0,58.3333333333333,41.6666666666667,83.3333333333333,25,16.6666666666667,83.3333333333333,66.6666666666667,75,33.3333333333333,16.6666666666667,75,75,NA,0,NA,75,66.6666666666667,50,50,8.33333333333333,33.3333333333333,25,75,50,8.33333333333333,50,41.6666666666667,33.3333333333333,16.6666666666667,0,33.3333333333333,50,66.6666666666667,66.6666666666667,83.3333333333333,75,58.3333333333333,16.6666666666667,0,0,41.6666666666667,26.6666666666667,40,73.3333333333333,62.5,12.5,6.25,91.6666666666667,0,0,0,42.8571428571429,33.3333333333333,52.3809523809524,58.8888888888889,41.6666666666667,83.3333333333333,25,16.6666666666667,83.3333333333333,66.6666666666667,75,33.3333333333333,16.6666666666667,75,37.5,50,79.1666666666667,20.8333333333333,20.8333333333333,37.5,97.6190476190476,42.8571428571429,47.6190476190476
52,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,81.25,NA,NA,45.8333333333333,58.3333333333333,33.3333333333333,NA,NA,NA,NA,NA,NA,62.5,NA,NA,66.6666666666667,95.2380952380953,NA,NA,NA,NA,60,75,79.1666666666668,100,NA,NA,NA,NA,NA,NA,20,22.2222222222222,50,66.6666666666667,8.33333333333333,75,75,66.6666666666667,33.3333333333333,41.6666666666667,16.6666666666667,16.6666666666667,83.3333333333333,50,8.33333333333333,66.6666666666667,41.6666666666667,25,0,33.3333333333333,0,0,58.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,81.25,NA,NA,NA,62.5,NA,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,79.1666666666667,100,NA,NA,NA,80.952380952381,NA,NA
53,2,2,1,2,1,3,4,4,1,0,0,0,2,2,2,0,1,1,0,1,1,1,2,2,2,2,3,1,1,1,3,2,2,2,2,3,2,2,2,2,1,2,43.75,75,6.25,33.3333333333333,50,16.6666666666667,29.1666666666668,16.6666666666667,41.6666666666667,41.6666666666667,58.3333333333333,25,37.5,16.6666666666667,486.111111111112,71.4285714285714,66.6666666666667,47.6190476190476,57.1428571428571,76.1904761904761,76.1904761904761,36.6666666666667,66.6666666666668,45.8333333333333,45.8333333333333,45.8333333333333,41.6666666666667,50,45.8333333333333,37.5,37.5,28,40,58.3333333333333,83.3333333333333,16.6666666666667,50,41.6666666666667,25,25,41.6666666666667,75,16.6666666666667,25,75,25,58.3333333333333,41.6666666666667,33.3333333333333,25,41.6666666666667,58.3333333333333,16.6666666666667,25,66.6666666666667,41.6666666666667,66.6666666666667,50,58.3333333333333,66.6666666666667,50,58.3333333333333,50,58.3333333333333,75,NA,33.3333333333333,NA,41.6666666666667,50,41.6666666666667,50,50,41.6666666666667,58.3333333333333,16.6666666666667,58.3333333333333,50,50,33.3333333333333,41.6666666666667,16.6666666666667,8.33333333333333,33.3333333333333,58.3333333333333,8.33333333333333,33.3333333333333,16.6666666666667,16.6666666666667,25,41.6666666666667,25,25,25,30,63.3333333333333,76.6666666666667,43.75,75,6.25,29.1666666666667,37.5,37.5,29.1666666666667,52.3809523809524,47.6190476190476,57.1428571428571,40,66.6666666666667,41.6666666666667,66.6666666666667,50,58.3333333333333,66.6666666666667,50,58.3333333333333,50,58.3333333333333,66.6666666666667,45.8333333333333,45.8333333333333,45.8333333333333,41.6666666666667,50,69.047619047619,52.3809523809524,76.1904761904761
54,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,0,100,NA,NA,NA,NA,NA,NA,33.3333333333333,NA,NA,100,33.3333333333333,NA,NA,NA,NA,80,66.6666666666668,62.5,37.5,NA,NA,NA,NA,NA,NA,50,87.7777777777778,33.3333333333333,100,0,100,100,100,25,100,0,0,50,100,100,100,100,100,100,100,50,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,0,NA,NA,NA,33.3333333333333,NA,NA,NA,NA,NA,87.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,62.5,37.5,NA,NA,NA,66.6666666666667,NA,NA
